Sort,X2,X3,X4,X5,FROM,DATE,SUBJECT,TYPE,CERTAINTY,ALT_TYPE,POLICY_EVENT,EVENT_NAME,EVENT_DATE,NOTES
216,1119953,2/26/2016,Senator Harry Reid,Senator Harry Reid writes on behalf of encounter with a TSA employee.,,,,,,,,,,
217,1120736,3/16/2016,Senator Harry Reid,Writes with concerns regarding the placement and care of transgender detainees.,,,,,,,,,,
218,1120800,3/16/2016,Congressman Cedric Richmond,Requests the postponement of an individual's pending deportation.,,,,,,,,,,
219,1120058,3/2/2016,Congressman Lucille Roybal-Allard,Thanks the Deputy Secretary for attending the Womens Working Group on Immigration.,,,,,,,,,,
220,1121339,2/29/2016,Congressman Ben Sasse,Requests an explanation as to why ICE did not detain illegal immigrant (b)(6) after killing a young women in Nebraska.,,,,,,,,,,
221,1120182,2/25/2016,Congressman Charles Schumer,Writes in support of the New York City Volunteer Firefighters Association for funding under Fema's Assistance to Firefighters Grant program. Funding will enable the NYC Volunteer Firefighters Association to purchase new communication radios.,,,,,,,,,,
222,1120183,2/25/2016,Congressman Charles Schumer,Writes in support of the Village of Fishkill Fire Department's application for funding under FEMA’s Assistance to Firefighters Grant program. Funding will enable the them to purchase turnout gear and pagers.,,,,,,,,,,
223,1120227,2/25/2016,Congressman Charles Schumer,Writes in support of Earlville Fire Department’s application for funding under FEMA's Assistance to Firefighters Grant program. Funding will enable the Earlville Fire Department to purchase a new tanker truck.,,,,,,,,,,
224,,,,,,,,,,,,,,
225,1120688,3/14/2016,Congressman Charles Schumer,Expresses concerns over the implementation of the recent decision to require visas for certain Caribbean agricultural temporary workers.,,,,,,,,,,
226,1120817,3/16/2016,Congressman Charles Schumer,Supports the Rotterdam Fire District No. 3's request for funding under the Assistance to Firefighters Grant program.,,,,,,,,,,
227,1121364,3/24/2016,Congressman Charles Schumer,Writes in support of the McConnellsville Volunteers Fire Department's application under FEMA's Assistance to Firefighters Grant program. Funding will enable the department to purchase SCBA units and SCBA compressor.,,,,,,,,,,
228,1121396,3/24/2016,Congressman Charles Schumer,Writes in support of the McConnellsville Volunteer Fire Department's application for funding under FEMA's Assistance to Firefighters Grant program. Funding will enable the department to purchase a new tanker truck.,,,,,,,,,,
229,1121398,3/24/2016,Congressman Charles Schumer,Writes in support of the West Charlton Fire District's application under FEMA's Assistance to Firefighters Grant Program. Funding will enable the District to purchase new SCBA and PPE equipment.,,,,,,,,,,
230,1121386,3/24/2016,Congressman Charles Schumer,Writes in support of the Dundee Fire Department's request for funding under FEMA’s Assistance to Firefighters Grant program. Funding will enable the Department to purchase new personal protective equipment.,,,,,,,,,,
231,1121401,3/24/2016,Congressman Charles Schumer,Writes in support of the Tupper Lake Fire Department's request for funding under FEMA’s Assistance to Firefighters Grant program. Funding will enable the Department to purchase a new pumper truck.,,,,,,,,,,
232,,,,,,,,,,,,,,
233,1121388,3/24/2016,Congressman Charles Schumer,Writes in support of the North Tonawanda Fire Department's request for funding under FEMA’s Assistance to Firefighters Grant prgram. Funding will enable the department to purchase new SCBA units and rope bailout kits,,,,,,,,,,
234,1121393,3/24/2016,Congressman Charles Schumer,Writes in support of the Lake Pleasant Volunteer Fire Department's application for funding under FEMA's Assistance to Firefighters Grant program. Funding will enable the department to purchase a new pumper truck.,,,,,,,,,,
235,1121405,3/24/2016,Congressman Charles Schumer,Writes in support of the Virgil Fire Department's application for funding under FEMA's Assistance to Firefighters Grant program. Funding will enable the Department to purchase a hose washer and roller system.,,,,,,,,,,
236,1121636,3/28/2016,Congressman Charles Schumer,Write in support of Troy Fire Department request for funding under FEMA's Assistance to Firefighters Grant program.,,,,,,,,,,
237,1121637,3/28/2016,Congressman Charles Schumer,Supports the Utica Fire Department's application for the Assistance to Firefighters Grant program f AFG).,,,,,,,,,,
238,1121929,3/31/2016,Congressman Charles Schumer,Writes in support of the Grahams vine Fire Department for funding under FEMA's Assistance to Firefighters Grant program. Funding will enable the department to purchase new SCBA pniiinmpnt,,,,,,,,,,
239,1121953,3/31/2016,Congressman Charles Schumer,Writes in support of the Syracause Fire Department's application for funding under FEMA's Assistance to Firefighters Grant program. Funding will enable the Syracause Fire Department to purchase new SCBA units.,,,,,,,,,,
240,,,,,,,,,,,,,,
241,1121983,3/31/2016,Congressman Charles Schumer,Writes in support of the Inwood Fire Department's request for funding under FEMA's Assistance to Firefighters Grant Program. Funding will enable the department to purchase new SCBA units.,,,,,,,,,,
242,1121985,3/31/2016,Congressman Charles Schumer,Writes in support of the New York City Fire Department's request for funding under FEMA's Assistance to Firefighters Grant Program. Funding will enable the department to purchase ballistic personal protective equipment for their new Counterterrorism Response Team.,,,,,,,,,,
243,1121986,3/31/2016,Congressman Charles Schumer,Writes in support of the Hoosick Falls Fire Department's application for funding under FEMA's Assistance to Firefighters Grant program. Funding will enable the department to purchase an SCBA compressor system.,,,,,,,,,,
244,1121838,3/30/2016,Congressman Bill Shuster,Rep. Shuster writes on behalf of regarding his application for a driver's license being flagged.,,,,,,,,,,
245,1120288,3/7/2016,Congressman Bennie G. Thompson,Requests 2014 annual report from NCC1C.,,,,,,,,,,
246,1120658,3/11/2016,Congressman Bennie G. Thompson,Request information on how the Department maintains situational awareness during presidential campaign events.,,,,,,,,,,
247,1120189,3/3/2016,Congressman John Thune,Writes in regard to the delays in processing of H-2B visas.,,,,,,,,,,
248,1119990,3/1/2016,Congressman Norma Torres,"Writes in regard to the regional refugee program that Secretary Kerry anounced on January 13, 2016.",,,,,,,,,,
249,,,,,,,,,,,,,,
250,1121605,3/28/2016,Congressman Niki Tsongas,Writes in regard to the Radiation Portal Monitor Replacement Program (RPMRP) and the anticipated acquisition of more than one hundred RPM systems between FY 2018-2020.,,,,,,,,,,
251,1121303,3/23/2016,Congressman Chris Van Hollen,Constituent Katherine Cureton is voicing her displeasure with Department of Homeland Security Hiring process.,,,,,,,,,,
252,1120188,3/3/2016,Congressman Mark Warner,Writes in regard to the proposed Federal Civilian Cyber Campus.,,,,,,,,,,
253,1120232,3/4/2016,Senator Ron Wyden,Writes in regard to the Peruvian timber trade.,,,,,,,,,,
254,1121287,3/4/2016,Senator Ron Wyden,Request a Presidential disaster declaration for areas of Oregon.,,,,,,,,,,
255,1120481,3/10/2016,Congressman Ted Yoho,Write in regard to an issue within the H-2A agricultural guest worker program which impacts its ability to provide a stable legal workforce.,,,,,,,,,,
256,,,,,,,,,,,,,,
257,April Privacy Office Congressional Report Opened between 4/1/2016 and 4/30/2016,,,,,,,,,,,,,
258,WF#,Receive Date,Congressman Name,Subject of Request,,,,,,,,,,
259,1123404,4/21/2016,Congressman Kelly Ayotte,Se. Ayotte's office forwards a letter regarding the NH Pease greeters concerns about DHS law enforcement/security on hand at the Pease International Airport when they are there greeting members of our Armed Forces.,,,,,,,,,,
260,1122779,4/13/2016,Congressman Don Beyer,Write on behalf of a constituent involved in a legal matter.,,,,,,,,,,
261,1122436,4/5/2016,Congressman Susan Brooks,Rep. Brooks writes on behalf of concerning an appeal he has made in a reprimand and investigation relating to his employment with DHS in Indianapolis.,,,,,,,,,,
262,1122630,4/7/2016,Congressman GK Butterfield,"Write on behalf of an UAC in that was detained in Durham, NC.",,,,,,,,,,
263,1123400,4/19/2016,Congressman Bill Cassidy,"Senator Bill Cassidy forwards an inquiry on behalf of |,bK6) concerning white papers being rejected.",,,,,,,,,,
264,,,,,,,,,,,,,,
265,April Privacy Office Congressional Report Opened between 4/1/2016 and 4/30/2016,,,,,,,,,,,,,
266,1122341,4/6/2016,Congressman Jason Chaffetz,"Requests policies, procedures, directives and/or guidance for taking corrective, disciplinary, and adverse actions against civilian employees.",,,,,,,,,,
267,1122929,4/15/2016,Congressman Jason Chaffetz,Requests information on an individual who was released from prison that has been charged with murder.,,,,,,,,,,
268,1123601,4/28/2016,Congressman Jason Chaffetz,Write with Committee recommendations for the Agency.,,,,,,,,,,
269,1123634,3/18/2016,Congressman Jason Chaffetz,Rep. Chaffetz wrote to ICE Director Saldana requesting supporting documents for recent media report about 135 homicides by illegal immigrants from 2010-2015,,,,,,,,,,
270,1122368,4/6/2016,Congressman Susan Collins,"Requests that the proposed move of CBP Office of Air and Marine Operations from Houlton, Maine, be suspended in addition to remaining fully operational while the Department conducts a national security risk.",,,,,,,,,,
271,1122962,4/18/2016,Congressman Joseph Crowley,Request that the Department grant political asylum to an Irish individual.,,,,,,,,,,
272,,,,,,,,,,,,,,
273,April Privacy Office Congressional Report Opened between 4/1/2016 and 4/30/2016,,,,,,,,,,,,,
274,1123339,4/20/2016,Congressman Suzan Delbene,"DOJ forwarded a letter to DHS A/S OLA Johnson from Rep. DelBene on behalf of her constituent, <bX6> Washington, alleging civil rights violations by U.S. CBP officers.",,,,,,,,,,
275,1123477,4/27/2016,Congressman Keith Ellison,Writes regarding allegations of Somali profiling by TSA at Minneapolis airport.,,,,,,,,,,
276,1122398,4/5/2016,Congressman Bill Flores,Rep. Flores writes on behalf of (bff regarding his being detained when traveling.,,,,,,,,,,
277,1123201,4/21/2016,Congressman Kirsten Gillibrand,Supports application of Fire Department of New York (FDNY) for funding from the Assistance to Firefighters Grant Program for Counterterrorism Response Team,,,,,,,,,,
278,1123021,4/18/2016,Congressman Bob Goodlatte,Requests assurance for whistleblower protections.,,,,,,,,,,
279,1123292,4/20/2016,Congressman Patrick Green,Applicant writing regarding status of case.,,,,,,,,,,
280,1123511,4/28/2016,Congressman Luis Gutierrez,Requests TPS to be extended to the people of Ecuador.,,,,,,,,,,
281,,,,,,,,,,,,,,
282,April Privacy Office Congressional Report Opened between 4/1/2016 and 4/30/2016,,,,,,,,,,,,,
283,1122352,4/6/2016,Congressman Martin Heinrich,Requests the Department extend the hours of operation for north-bound and south-bound commercial traffic at the Santa Teresa Port of Entry.,,,,,,,,,,
284,1123189,4/15/2016,Congressman Brian Higgins,Constituent writes in expressing her displeasure with the way she's being treated as an employee TSA,,,,,,,,,,
285,1122184,4/4/2016,Congressman Michael Honda,Write with concerns of improper asylum proceedings for over 100 Bangladeshi asylum seekers.,,,,,,,,,,
286,1122886,4/13/2016,Congressman Steny Hoyer,Representative Hoyer writes on behalf of |who expressing her displeasure with the way she's being treated,,,,,,,,,,
287,1122790,4/13/2016,Congressman Robert Hurt,Rep. Robert Hurt forwards concerns on behalf of Regarding DHS.,,,,,,,,,,
288,1122821,4/12/2016,Congressman M. Tia Johnson,"M. Tia Johnson, Asst. Secretary' for Legislative Affairs is requesting Si's signature on a Letter of Appreciation for Ted Lovett, departing from OLA.",,,,,,,,,,
289,1123650,4/29/2016,Congressman M. Tia Johnson,"CVE - Countering Violent Extremism/Funding, to include the promotion of alternative content and private sector engagement",,,,,,,,,,
290,1123659,4/29/2016,Congressman M. Tia Johnson,Unaccompanied Children/ICE,,,,,,,,,,
291,1123661,4/29/2016,Congressman M. Tia Johnson,287(g)/Secure Communities,,,,,,,,,,
292,,,,,,,,,,,,,,
293,April Privacy Office Congressional Report Opened between 4/1/2016 and 4/30/2016,,,,,,,,,,,,,
294,1123651,4/29/2016,Congressman M. Tia Johnson,ICE Detainers,,,,,,,,,,
295,1123676,4/29/2016,Congressman M. Tia Johnson,Criminal Alien Releases/DACA Recipients,,,,,,,,,,
296,1123696,4/29/2016,Congressman M. Tia Johnson,Family Residential Centers,,,,,,,,,,
297,1123677,4/29/2016,Congressman M. Tia Johnson,A-Files to People in Removal,,,,,,,,,,
298,1123697,4/29/2016,Congressman M. Tia Johnson,Detention Beds,,,,,,,,,,
299,1123698,4/29/2016,Congressman M. Tia Johnson,Priority Enforcement Program (PEP),,,,,,,,,,
300,1123678,4/29/2016,Congressman M. Tia Johnson,Unaccompanied Children/TCE Attacment,,,,,,,,,,
301,1123699,4/29/2016,Congressman M. Tia Johnson,(b)(6),,,,,,,,,,
302,1123679,4/29/2016,Congressman M. Tia Johnson,Recalcitrant Countries,,,,,,,,,,
303,1123680,4/29/2016,Congressman M. Tia Johnson,Congressional Correspondence Processing by DHS,,,,,,,,,,
304,1123681,4/29/2016,Congressman M. Tia Johnson,Supreme Court case — U.S. v. Texas (review of the Hanen decision),,,,,,,,,,
305,1123683,4/29/2016,Congressman M. Tia Johnson,"Issue Paper to be Revised/Updated 1, Unity of Effort",,,,,,,,,,
306,,,,,,,,,,,,,,
307,April Privacy Office Congressional Report Opened between 4/1/2016 and 4/30/2016,,,,,,,,,,,,,
308,1123685,4/29/2016,Congressman M. Tia Johnson,Screening - Tiger Team Recommendations,,,,,,,,,,
309,1123686,4/29/2016,Congressman M. Tia Johnson,Zika (Interagency Efforts),,,,,,,,,,
310,1123350,4/20/2016,Congressman Tim Kaine,"On April 12, 2016 Senator Kaine forwards corresoondence from (b)(5) H-7— regarding a rejection of transfer. On April 20, 2016 Senator Kaine's office requested that this case be reviewed by someone above the Director of DHS DNDO.",,,,,,,,,,
311,1123613,4/28/2016,Congressman Barry Loudermilk,Request information regarding the relocation of FEMA Region IV Headquarters.,,,,,,,,,,
312,1122248,4/8/2016,Congressman Blaine Luetkemeyer,Request the immigration history of an individual.,,,,,,,,,,
313,1122654,4/12/2016,Congressman John McCain,"Requests information regarding DHS involvement with DOD UAV programs at Fort Huachuca, Arizona.",,,,,,,,,,
314,1122335,4/5/2016,Congressman Michael McCaul,Writes requesting information regarding the Department's CVE programs.,,,,,,,,,,
315,1122736,4/13/2016,Congressman Michael McCaul,Write concerning the beginning of scheduled commercial flights to Cuba.,,,,,,,,,,
316,,,,,,,,,,,,,,
317,April Privacy Office Congressional Report Opened between 4/1/2016 and 4/30/2016,,,,,,,,,,,,,
318,1122802,4/14/2016,Congressman Michael McCaul,Requests the administration work with Congress to ensure all countries are complying with H.R. 158.,,,,,,,,,,
319,1123103,4/20/2016,Congressman Grace Meng,Supports RR Congregation's application for the Nonprofit Security Grant Program.,,,,,,,,,,
320,1123108,4/20/2016,Congressman Grace Meng,Supports New York Presbyterian/Queens application for the Nonprofit Security Grant Program.,,,,,,,,,,
321,1123109,4/20/2016,Congressman Grace Meng,Supports Chabad Lubavitch Community Center of Northeast Queens' application for the Department of Homeland Security's Nonprofit Security Grant Program.,,,,,,,,,,
322,1122978,4/18/2016,Congressman Jerrold Nadler,Write regarding the investigation and prosecution of the individuals associated with the website Rentboy.com,,,,,,,,,,
323,1123569,4/28/2016,Senator Bill Nelson,Senator Bill Nelson writes in on behalf of tPK6) who would like an update on a case he filed with DHS .,,,,,,,,,,
324,1122182,4/1/2016,Congressman Robert Pittenger,Constituent IRt®1 |would like to be transferred to be closer to his new built home,,,,,,,,,,
325,,,,,,,,,,,,,,
326,April Privacy Office Congressional Report Opened between 4/1/2016 and 4/30/2016,,,,,,,,,,,,,
327,1122410,4/7/2016,Senator Hany Reid,"Supports Global Security System's (GSS) proposal for the FEMA Integrated Public Alert and Warning System Program, and requests a meeting between SI and GSS.",,,,,,,,,,
328,1122247,4/4/2016,Congressman Mark Sanford,Thanks the Secretary for his leadership.,,,,,,,,,,
329,1122261,4/4/2016,Congressman Ben Sasse,"Writes regarding a previous DHS response dated February 29, 2016.",,,,,,,,,,
330,1123372,4/26/2016,Congressman Charles Schumer,Supports Chabad Center for Jewish Life's application for Urban Security Initiative Nonprofit Security Grant,,,,,,,,,,
331,1123244,4/22/2016,Congressman Jeff Sessions,Requests information on three named individuals.,,,,,,,,,,
332,1123005,4/18/2016,Congressman Albio Sires,Supports the Belleville Fire Department's applications for the AFG and SAFER grants.,,,,,,,,,,
333,1123431,4/27/2016,Congressman Albio Sires,Supports the Belleville Fire Department's applications for AFG and SAFER grant programs.,,,,,,,,,,
334,1123369,4/26/2016,Congressman Lamar Smith,Write with follow up questions from SI testimony before House Committee on Homeland Security.,,,,,,,,,,
335,,,,,,,,,,,,,,
336,April Privacy Office Congressional Report Opened between 4/1/2016 and 4/30/2016,,,,,,,,,,,,,
337,1123363,4/20/2016,Congressman Elise Stefanik,Rep. Stefanik forwards correspondence from pH0) Iregarding citizenship.,,,,,,,,,,
338,1122985,4/18/2016,Congressman Jon Tester,Requests information regarding the processing of Syrian refugees.,,,,,,,,,,
339,1123198,4/21/2016,Congressman Mark Warner,Requests information regarding the Department's implementation of the DATA Act.,,,,,,,,,,
340,1122626,4/8/2016,Congressman Robert Wittman,Rep. Wittman writes on behalf of (b)(6) (b)(6) concerning his request that a decision be made on the proposal to terminate so that he can return to service or proceed to the Merit Systems Review Board and to know the status of his security clearances.,,,,,,,,,,
341,1123393,4/19/2016,Congressman Robert Wittman,Re. Wittman writes on behalf of (bXS) |,,,,,,,,,,
342,,,,,,,,,,,,,,
343,May Privacy Office Congressional Report Opened between 5/1/2016 and 5/31/16,,,,,,,,,,,,,
344,WF#,Receive Date,Congressman Name,Subject of Request,,,,,,,,,,
345,1125251,5/25/2016,Congressman Kelly Ayotte,Urges the Secretary to review and enhance the security of the VWP.,,,,,,,,,,
346,1124847,5/10/2016,Congressman Tammy Baldwin,Senator Tammy Baldwin writes in on behalf ol (b)(6) who has concerns with FEMA preparedness due their personnel,,,,,,,,,,
347,1125396,5/26/2016,Congressman Tammy Baldwin,Senator Baldwin writes on behalf ofpb)(6) 1 (bX0) Regarding her complaint with DHS OIG.,,,,,,,,,,
348,1124742,5/18/2016,Congressman Don Beyer,Writes concerning a constituent seeking reinstatement with the Department.,,,,,,,,,,
349,1124964,5/20/2016,Congressman Thomas Carper,"Requests information regarding the ""Enhanced Consolidation Plan"" for the St. Elizabeth’s project.",,,,,,,,,,
350,1125093,5/24/2016,Congressman John Carter,Informs the Department that the House Appropriations Committee approves the TSA funding reprogramming.,,,,,,,,,,
351,1124849,5/19/2016,Congressman Jason Chaffetz,Rep. Chaffetz wrote to ICE requesting information about the EB-5 program,,,,,,,,,,
352,1123813,5/3/2016,Congressman Joseph Crowley,Request to extend TPS for Ecuadorians in the U.S.,,,,,,,,,,
353,1124619,5/17/2016,Congressman Joseph Crowley,Request that the Department grant political asylum to an Irish individual.,,,,,,,,,,
354,1124620,5/17/2016,Congressman Joseph Crowley,Request that the Department grant political asylum to an Irish individual.,,,,,,,,,,
355,1124621,5/17/2016,Congressman Joseph Crowley,Request that the Department grant political asylum to an Irish individual.,,,,,,,,,,
356,,,,,,,,,,,,,,
357,May Privacy Office Congressional Report Opened between 5/1/2016 and 5/31/16,,,,,,,,,,,,,
358,1124951,5/20/2016,Congressman Robert Dold,Writes in support of Metra's application for FEMA funding.,,,,,,,,,,
359,1124785,5/19/2016,Congressman Richard Durbin,Express support for resettling Syrian refugees in the United States.,,,,,,,,,,
360,1125467,5/31/2016,Congressman Chip Fulghum,"Senate Appropriations Committee Approval of May 26, 2016 TSA Reprogramming Notification.",,,,,,,,,,
361,1124247,5/10/2016,Congressman Kirsten E. Gillibrand,Request Temporary Protected Status for Ecuador.,,,,,,,,,,
362,1123881,5/3/2016,Congressman Bob GoodJalle,Writes regarding DHS removal operations.,,,,,,,,,,
363,1123864,5/3/2016,Congressman Bob Goodlatte,Write regarding DHS removal operations.,,,,,,,,,,
364,1124582,5/16/2016,Congressman Lindsey Graham,Write in support of the grant application submitted by the Berkeley County Sheriff’s Office.,,,,,,,,,,
365,1125278,5/26/2016,Congressman Lindsey Graham,Supports the Berkeley County Sheriffs Office's application for the Port Security Grant Program.,,,,,,,,,,
366,1124080,5/5/2016,Senator Charles E. Grassley,Writes requesting details regarding the cost of construction of ICE Director's suite.,,,,,,,,,,
367,1124420,5/12/2016,Senator Charles E. Grassley,Requests information regarding two Afghan immigrants arrested in Italy.,,,,,,,,,,
368,1124450,5/12/2016,Senator Charles E. Grassley,"Requests information regarding interviews and investigations related to Joaquin ""El Chapo"" Guzman",,,,,,,,,,
369,1125403,5/27/2016,Senator Charles E. Grassley,Requests records and documents related to DACA litigation.,,,,,,,,,,
370,,,,,,,,,,,,,,
371,May Privacy Office Congressional Report Opened between 5/1/2016 and 5/31/16,,,,,,,,,,,,,
372,1124594,5/17/2016,Congressman Raul Grijalva,Write regarding a request to DOJ to conduct an investigation on the deaths of two individuals at the Eloy Detention Center.,,,,,,,,,,
373,1124306,5/10/2016,Congressman Sheila Jackson Lee,Requests that Houston be reimbursed for funds provided to house victims displaced by recent flooding and that DHS provide housing assistance to those still in need of shelter.,,,,,,,,,,
374,1124944,5/20/2016,Congressman Jeh Charles Johnson,Writes in support of the Tarrytown Volunteer Fire Department's application for FEMA funding.,,,,,,,,,,
375,1123700,5/1/2016,Congressman M. Tia Johnson,New Issue Papers to be Developed - 1. Protective Mission Panel and House Oversight Committee Report recommendations.,,,,,,,,,,
376,1123716,5/1/2016,Congressman M. Tia Johnson,New Issue Papers to be Developed - 2. Conventions/Soft Target Planning.,,,,,,,,,,
377,1123717,5/1/2016,Congressman M. Tia Johnson,NPPD Issue Papers to be Revised/Updated 1. Infrastructure Protection - revise to include Soft Targets and nuclear facilities 2. Cyber Information Sharing Act (CISA) Implementation (revise the Cyber Legislation document) 3. NPPD Transition to Cyber and Infrastructure Protection Agency and OBIM Transition 4. Einstein 3 Accelerated (E3A); Continuous Diagnostics and Mitigation (CDM) Issue Paper to be Located or Developed as New Document 1. CFATS -Chemical Facility Anti-Terrorism Standards/Ammonium Nitrate Rule,,,,,,,,,,
378,,,,,,,,,,,,,,
379,May Privacy Office Congressional Report Opened between 5/1/2016 and 5/31/16,,,,,,,,,,,,,
380,1123701,5/1/2016,Congressman M. Tia Johnson,NPPD Issue Papers to be Revised/Updated 1. Infrastructure Protection - revise to include Soft Targets and nuclear facilities 2. Cyber Information Sharing Act (CISA) Implementation (revise the Cyber Legislation document) 3. NPPD Transition to Cyber and Infrastructure Protection Agency and OBIM Transition 4. Einstein 3 Accelerated (E3A); Continuous Diagnostics and Mitigation (CDM) Issue Paper to be Located or Developed as New Document 1. CFATS -Chemical Facility Anti-Terrorism Standards/Ammonium Nitrate Rule,,,,,,,,,,
381,1123702,5/1/2016,Congressman M. Tia Johnson,NPPD Issue Papers to be Revised/Updated 1. Infrastructure Protection - revise to include Soft Targets and nuclear facilities 2. Cyber Information Sharing Act (CISA) Implementation (revise the Cyber Legislation document) 3. NPPD Transition to Cyber and Infrastructure Protection Agency and OBIM Transition 4. Einstein 3 Accelerated (E3A); Continuous Diagnostics and Mitigation (CDM) Issue Paper to be Located or Developed as New Document 1. CFATS -Chemical Facility Anti-Terrorism Standards/Ammonium Nitrate Rule,,,,,,,,,,
382,,,,,,,,,,,,,,
383,May Privacy Office Congressional Report Opened between 5/1/2016 and 5/31/16,,,,,,,,,,,,,
384,1123703,5/1/2016,Congressman M. Tia Johnson,NPPD Issue Papers to be Revised/Updated 1. Infrastructure Protection - revise to include Soft Targets and nuclear facilities 2. Cyber Information Sharing Act (CISA) Implementation (revise the Cyber Legislation document) 3. NPPD Transition to Cyber and Infrastructure Protection Agency and OBTM Transition 4. Einstein 3 Accelerated (E3A); Continuous Diagnostics and Mitigation (CDM) Issue Paper to be Located or Developed as New Document 1. CFATS -Chemical Facility Anti-Terrorism Standards/Ammonium Nitrate Rule,,,,,,,,,,
385,1123718,5/1/2016,Congressman M. Tia Johnson,NPPD Issue Papers to be Revised/Updated 1. Infrastructure Protection - revise to include Soft Targets and nuclear facilities 2. Cyber Information Sharing Act (CISA) Implementation (revise the Cyber legislation document) 3. NPPD Transition to Cyber and Infrastructure Protection Agency and OBIM Transition 4. Einstein 3 Accelerated (E3A); Continuous Diagnostics and Mitigation (CDM) Issue Paper to be Located or Developed as New Document 1. CFATS -Chemical Facility Anti-Terrorism Standards/Ammonium Nitrate Rule,,,,,,,,,,
386,,,,,,,,,,,,,,
387,May Privacy Office Congressional Report Opened between 5/1/2016 and 5/31/16,,,,,,,,,,,,,
388,1123704,5/1/2016,Congressman M. Tia Johnson,USCIS - US Citizenship and Immigration Services Issue Papers to be Revised/Updated 1. Credible Fear/Asylum Claims 2. Asylum Issues -to include Vetting 3. Refugee Issues and K1 Review - to include Vetting 4. Executive Action on Immigration Update 5. EB-5 Update - to include Grassley Letter Response and Status of Bills 6. TRIG - Terrorism Related Inadmissibility Grounds 7. Central American In-country Processing of Children New Issue Papers to be Developed 1. Social Media Vetting 2. Fee Rule,,,,,,,,,,
389,1123719,5/1/2016,Congressman M. Tia Johnson,USCIS - US Citizenship and Immigration Services Issue Papers to be Revised/Updated 1. Credible Fear/Asylum Claims 2. Asylum Issues -to include Vetting 3. Refugee Issues and K1 Review - to include Vetting 4. Executive Action on Immigration Update 5. EB-5 Update - to include Grassley Letter Response and Status of Bills 6. TRIG - Terrorism Related Inadmissibility Grounds 7. Central American In-country Processing of Children New Issue Papers to be Developed 1. Social Media Vetting 2. Fee Rule,,,,,,,,,,
390,,,,,,,,,,,,,,
391,May Privacy Office Congressional Report Opened between 5/1/2016 and 5/31/16,,,,,,,,,,,,,
392,1123705,5/1/2016,Congressman M. Tia Johnson,USCIS - US Citizenship and Immigration Services Issue Papers to be Revised/Updated 1. Credible Fear/Asylum Claims 2. Asylum Issues -to include Vetting 3. Refugee Issues and K1 Review - to include Vetting 4. Executive Action on Immigration Update 5. EB-5 Update - to include Grassley Letter Response and Status of Bills 6. TRIG - Terrorism Related Inadmissibility Grounds 7. Central American In-country Processing of Children New Issue Papers to be Developed 1. Social Media Vetting 2. Fee Rule,,,,,,,,,,
393,1123720,5/1/2016,Congressman M. Tia Johnson,USCIS - US Citizenship and Immigration Services Issue Papers to be Revised/Updated 1. Credible Fear/Asylum Claims 2. Asylum Issues -to include Vetting 3. Refugee Issues and K1 Review - to include Vetting 4. Executive Action on Immigration Update 5. EB-5 Update - to include Grassley Letter Response and Status of Bills 6. TRIG - Terrorism Related Inadmissibility Grounds 7. Central American In-country Processing of Children New Issue Papers to be Developed 1. Social Media Vetting 2. Fee Rule,,,,,,,,,,
394,,,,,,,,,,,,,,
395,May Privacy Office Congressional Report Opened between 5/1/2016 and 5/31/16,,,,,,,,,,,,,
396,1123706,4/29/2016,Congressman M. Tia Johnson,USCIS - US Citizenship and Immigration Services Issue Papers to be Revised/Updated 1. Credible Fear/Asylum Claims 2. Asylum Issues -to include Vetting 3. Refugee Issues and K1 Review - to include Vetting 4. Executive Action on Immigration Update 5. EB-5 Update - to include Grassley Letter Response and Status of Bills 6. TRIG - Terrorism Related Inadmissibility Grounds 7. Central American In-country Processing of Children New Issue Papers to be Developed 1. Social Media Vetting 2. Fee Rule,,,,,,,,,,
397,1123707,4/29/2016,Congressman M. Tia Johnson,USCIS - US Citizenship and Immigration Services Issue Papers to be Revised/Updated 1. Credible Fear/Asylum Claims 2. Asylum Issues -to include Vetting 3. Refugee Issues and K1 Review - to include Vetting 4. Executive Action on Immigration Update 5. EB-5 Update - to include Grassley Letter Response and Status of Bills 6. TRIG - Terrorism Related Inadmissibility Grounds 7. Central American In-country Processing of Children New Issue Papers to be Developed 1. Social Media Vetting 2. Fee Rule,,,,,,,,,,
398,,,,,,,,,,,,,,
399,May Privacy Office Congressional Report Opened between 5/1/2016 and 5/31/16,,,,,,,,,,,,,
400,1123708,4/29/2016,Congressman M. Tia Johnson,USCIS - US Citizenship and Immigration Services Issue Papers to be Revised/Updated 1. Credible Fear/Asylum Claims 2. Asylum Issues -to include Vetting 3. Refugee Issues and K1 Review - to include Vetting 4. Executive Action on Immigration Update 5. EB-5 Update - to include Grassley Letter Response and Status of Bills 6. TRIG - Terrorism Related Inadmissibility Grounds 7. Central American In-country Processing of Children New Issue Papers to be Developed 1. Social Media Vetting 2. Fee Rule,,,,,,,,,,
401,1123722,4/29/2016,Congressman M. Tia Johnson,USCIS - US Citizenship and Immigration Services - New Issue Papers to be Developed 1. Social Media Vetting,,,,,,,,,,
402,1123723,4/29/2016,Congressman M. Tia Johnson,USCIS - US Citizenship and Immigration ServicesNew Issue Papers to be Developed 2. Fee Rule,,,,,,,,,,
