thomas_num,thomas_name,icpsr,congress,year,st_name,cd,dem,elected,female,votepct,dwnom1,deleg_size,speaker,subchr,ss_bills,ss_aic,ss_abc,ss_pass,ss_law,s_bills,s_aic,s_abc,s_pass,s_law,c_bills,c_aic,c_abc,c_pass,c_law,power,budget,chair,majority,maj_leader,min_leader,les,seniority
"Numeric counter for order in THOMAS data, starting with 93rd Congress","Legislator name, as given in THOMAS","ICPSR number, according to Poole and Rosenthal",Congress number,Year at start of Congress,Two-letter state code,Congressional district number,1 = Democrat,Year first elected to House,1 = female,Percent vote received to enter this Congress,First-dimension DW-NOMINATE score,Size of House delegation from member's state,1= Speaker,1 = Subcommittee Chair,Number of substantive and significant bills sponsored,Number of substantive and significant bills with action in committee,Number of substantive and significant bills with action beyond committee,Number of substantive and significant bills passed House,Number of substantive and significant bills became law,Number of substantive bills sponsored,Number of substantive bills with action in committee,Number of substantive bills with action beyond committee,Number of substantive bills passed House,Number of substantive bills became law,Number of commemorative bills sponsored,Number of commemorative bills with action in committee,Number of commemorative bills with action beyond committee,Number of commemorative bills passed House,Number of commemorative bills became law,"1 = Member of Appropriation, Rules, or Ways and Means",1 = Member of Budget,1 = Committee Chair,1 = majority party member,1 = Majority party leadership,1 = Minority party leadership,Legislative Effectiveness Score (1-5-10),"Seniority, number of terms served counting current"
8672,"Hurt, Robert",21186,112,2011,VA,5,0,2010,0,51,0.787999988,11,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.631043375,1
8673,"Inslee, Jay",29937,112,2011,WA,1,1,1998,0,58,-0.379999995,9,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202061713,7
8674,"Israel, Steve",20129,112,2011,NY,2,1,2000,0,56,-0.351000011,29,0,0,0,0,0,0,0,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7274189,6
8675,"Jackson, Jesse",29585,112,2011,IL,2,1,1995,0,81,-0.524999976,18,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148377657,9
8676,"Issa, Darrell",20107,112,2011,CA,49,0,2000,0,63,0.832000017,53,0,0,3,2,2,1,0,24,7,5,2,1,1,1,0,0,0,0,0,1,1,0,0,3.85535717,6
8677,"Jackson Lee, Sheila",29573,112,2011,TX,18,1,1994,1,70,-0.467999995,32,0,0,0,0,0,0,0,38,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0.973874807,9
8678,"Johnson, Sam",29143,112,2011,TX,3,0,1991,0,66,0.763999999,32,0,1,0,0,0,0,0,33,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0.739323258,11
8679,"Johnson, Bill",21162,112,2011,OH,6,0,2010,0,50,0.663999975,18,0,1,1,1,1,0,0,11,7,4,4,1,0,0,0,0,0,0,0,0,1,0,0,3.027271748,1
8680,"Johnson, Eddie",39305,112,2011,TX,30,1,1992,1,76,-0.456999987,32,0,0,0,0,0,0,0,19,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.260367662,10
8681,"Johnson, Henry",20712,112,2011,GA,4,1,2006,0,75,-0.432999998,13,0,0,0,0,0,0,0,11,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1.34265542,3
8682,"Jenkins, Lynn",20915,112,2011,KS,2,0,2008,1,63,0.750999987,4,0,0,0,0,0,0,0,17,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.456069082,2
8683,"Johnson, Timothy",20116,112,2011,IL,15,0,2000,0,64,0.967999995,18,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.174473166,6
8684,"Jones, Walter",29546,112,2011,NC,3,0,1994,0,72,0.107000001,13,0,0,0,0,0,0,0,29,4,3,2,0,1,0,0,0,0,0,0,0,1,0,0,1.537008882,9
8685,"Jordan, Jim",20738,112,2011,OH,4,0,2006,0,71,0.816999972,18,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.080526076,3
8686,"Kaptur, Marcy",15029,112,2011,OH,9,1,1982,1,59,-0.398000002,18,0,0,0,0,0,0,0,16,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.325535029,15
8687,"Keating, William",21140,112,2011,MA,10,1,2010,0,47,-0.405999988,10,0,0,0,0,0,0,0,5,1,0,0,0,3,1,1,1,1,0,0,0,0,0,0,0.355071872,1
8688,"Kelly, Mike",21167,112,2011,PA,3,0,2010,0,56,0.407999992,19,0,0,0,0,0,0,0,6,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.485070497,1
8689,"Kildee, Dale",14430,112,2011,MI,5,1,1976,0,53,-0.365999997,15,0,0,0,0,0,0,0,11,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.11474359,18
8690,"Kind, Ron",29769,112,2011,WI,3,1,1996,0,50,-0.294,8,0,0,0,0,0,0,0,19,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.473912686,8
8691,"King, Peter",29375,112,2011,NY,3,0,1992,0,72,0.513999999,29,0,0,0,0,0,0,0,26,1,1,0,0,3,0,0,0,0,0,0,1,1,0,0,0.58491081,10
8692,"King, Steve",20325,112,2011,IA,5,0,2002,0,66,0.720000029,5,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.336271852,5
8693,"Kingston, Jack",29338,112,2011,GA,1,0,1992,0,72,0.736999989,13,0,1,2,2,2,1,1,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.416144133,10
8694,"Kinzinger, Adam",21128,112,2011,IL,11,0,2010,0,57,0.448000014,18,0,0,0,0,0,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.57901758,1
8695,"Kissell, Larry",20938,112,2011,NC,8,1,2008,0,53,-0.160999998,13,0,0,0,0,0,0,0,24,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.834763348,2
8696,"Kline, John",20333,112,2011,MN,2,0,2002,0,63,0.759000003,8,0,0,1,1,1,0,0,10,5,5,3,1,0,0,0,0,0,0,0,1,1,0,0,2.740786314,5
8697,"Latham, Tom",29522,112,2011,IA,4,0,1994,0,66,0.474999994,5,0,1,1,1,1,1,0,15,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1.333675861,9
8698,"Kucinich, Dennis",29748,112,2011,OH,10,1,1996,0,53,-0.778999984,18,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336271852,8
8699,"Labrador, Raul",21125,112,2011,ID,1,0,2010,0,51,0.984000027,2,0,0,0,0,0,0,0,7,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.657885373,1
8700,"Lamborn, Doug",20704,112,2011,CO,5,0,2006,0,66,0.842000008,7,0,1,2,2,2,1,0,12,3,3,2,1,0,0,0,0,0,0,0,0,1,0,0,2.971102715,3
8701,"Lance, Leonard",20929,112,2011,NJ,7,0,2008,0,59,0.633000016,13,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.107368104,2
8702,"Landry, Jeffrey",21138,112,2011,LA,3,0,2010,0,64,0.85799998,7,0,0,0,0,0,0,0,10,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.538754523,1
8703,"Langevin, James",20136,112,2011,RI,2,1,2000,0,60,-0.356000006,2,0,0,0,0,0,0,0,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.538754523,6
8704,"Lankford, James",21166,112,2011,OK,5,0,2010,0,63,0.703000009,5,0,1,0,0,0,0,0,11,3,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0.831366658,1
8705,"Larsen, Rick",20145,112,2011,WA,2,1,2000,0,51,-0.328999996,9,0,0,0,0,0,0,0,14,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.888868392,6
8706,"Larson, John",29908,112,2011,CT,1,1,1998,0,61,-0.433999985,5,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.309429824,7
8707,"LaTourette, Steven",29553,112,2011,OH,14,0,1994,0,65,0.437999994,18,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.190578386,9
8708,"Latta, Robert",20755,112,2011,OH,5,0,2007,0,68,0.654999971,18,0,0,0,0,0,0,0,16,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.445332259,3
8709,"Lee, Barbara",29778,112,2011,CA,9,1,1998,1,84,-0.694000006,53,0,0,0,0,0,0,0,31,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0.823280036,7
8710,"Lee, Christopher",20936,112,2011,NY,26,0,2008,0,74,,29,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.309850812,2
8711,"Levin, Sander",15033,112,2011,MI,12,1,1982,0,61,-0.337000012,15,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.13421014,15
8712,"Lewis, Jerry",14644,112,2011,CA,41,0,1978,0,63,0.561999977,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,17
8713,"Lewis, John",15431,112,2011,GA,5,1,1986,0,74,-0.582000017,13,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.335525334,13
8714,"Lipinski, Daniel",20508,112,2011,IL,3,1,2004,0,70,-0.257999986,18,0,0,0,0,0,0,0,6,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0.568663597,4
8715,"LoBiondo, Frank",29539,112,2011,NJ,2,0,1994,0,65,0.44600001,13,0,1,0,0,0,0,0,10,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0,1.676943541,9
8716,"Loebsack, David",20720,112,2011,IA,2,1,2006,0,51,-0.307999998,5,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201315194,3
8717,"Lofgren, Zoe",29504,112,2011,CA,16,1,1994,1,68,-0.419999987,53,0,0,0,0,0,0,0,14,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1.855980873,9
8718,"Long, Billy",21150,112,2011,MO,7,0,2010,0,63,0.742999971,9,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.161798671,1
8719,"Lowey, Nita",15612,112,2011,NY,18,1,1988,1,62,-0.335000008,29,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.268420279,12
8720,"Lucas, Frank",29393,112,2011,OK,3,0,1994,0,78,0.512000024,5,0,0,2,2,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1.288603187,9
8721,"Luetkemeyer, Blaine",20926,112,2011,MO,9,0,2008,0,77,0.639999986,9,0,0,0,0,0,0,0,48,2,3,3,2,0,0,0,0,0,0,0,0,1,0,0,2.658634186,2
8722,"Lujan, Ben",20932,112,2011,NM,3,1,2008,0,57,-0.345999986,3,0,0,0,0,0,0,0,11,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.660290182,2
8723,"Lummis, Cynthia",20953,112,2011,WY,1,0,2008,1,70,0.931999981,1,0,0,0,0,0,0,0,12,3,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0.724990487,2
8724,"Lungren, Daniel",14647,112,2011,CA,3,0,2004,0,50,0.712000012,53,0,1,1,1,1,1,1,24,7,7,5,1,0,0,0,0,0,0,0,1,1,0,0,4.999941349,4
8725,"Lynch, Stephen",20119,112,2011,MA,9,1,2001,0,68,-0.375999987,10,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06710507,6
8726,"Mack, Connie",20503,112,2011,FL,14,0,2004,0,69,0.802999973,25,0,1,0,0,0,0,0,16,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1.006586313,4
8727,"Maloney, Carolyn",29379,112,2011,NY,14,1,1992,1,75,-0.388000011,29,0,0,0,0,0,0,0,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.754260957,10
8728,"Manzullo, Donald",29349,112,2011,IL,16,0,1992,0,65,0.725000024,18,0,1,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.337018341,10
8729,"Marchant, Kenny",20532,112,2011,TX,24,0,2004,0,82,0.713,32,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.06710507,4
8730,"Marino, Tom",21170,112,2011,PA,10,0,2010,0,55,0.470999986,19,0,0,0,0,0,0,0,16,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.727395236,1
8731,"Markey, Edward",14435,112,2011,MA,7,1,1976,0,66,-0.564999998,10,0,0,0,0,0,0,0,49,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,1.079933405,18
8732,"Massie, Thomas",31102,112,2011,KY,4,0,2012,0,62,0.980000019,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8733,"Matheson, Jim",20140,112,2011,UT,2,1,2000,0,50,-0.085000001,3,0,0,0,0,0,0,0,13,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1.438015461,6
8734,"McCarthy, Carolyn",29744,112,2011,NY,4,1,1996,1,54,-0.284000009,29,0,0,0,0,0,0,0,11,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0.322114915,8
8735,"Matsui, Doris",20538,112,2011,CA,5,1,2005,1,72,-0.428000003,53,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201315194,4
8736,"McCarthy, Kevin",20703,112,2011,CA,22,0,2006,0,99,0.65200001,53,0,0,0,0,0,0,0,5,2,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0.876193881,3
8737,"McCaul, Michael",20530,112,2011,TX,10,0,2004,0,65,0.620000005,32,0,1,1,1,1,1,0,10,1,1,1,0,2,1,1,1,1,0,0,0,1,0,0,1.551853418,4
8738,"McClintock, Tom",20903,112,2011,CA,4,0,2008,0,61,0.994000018,53,0,1,0,0,0,0,0,4,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0.456079662,2
8739,"McCollum, Betty",20122,112,2011,MN,4,1,2000,1,59,-0.414000005,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.080526076,6
8740,"McCotter, Thaddeus",20332,112,2011,MI,11,0,2002,0,59,0.601000011,15,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.09394709,5
8741,"McDermott, Jim",15613,112,2011,WA,7,1,1988,0,83,-0.722000003,9,0,0,0,0,0,0,0,32,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.7259022,12
8742,"McGovern, James",29729,112,2011,MA,3,1,1996,0,56,-0.56400001,10,0,0,1,1,1,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.630296826,8
8743,"McHenry, Patrick",20522,112,2011,NC,10,0,2004,0,71,0.764999986,13,0,1,0,0,0,0,0,4,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0.862772882,4
8744,"McIntyre, Mike",29746,112,2011,NC,7,1,1996,0,54,-0.137999997,13,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255745769,8
8745,"McKeon, Howard",29315,112,2011,CA,25,0,1992,0,62,0.620000005,53,0,0,2,2,2,2,2,16,3,3,2,1,0,0,0,0,0,0,0,1,1,0,0,5.195865631,10
8746,"McKinley, David",21188,112,2011,WV,1,0,2010,0,50,0.397000015,3,0,0,0,0,0,0,0,13,4,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0.906045616,1
8747,"McMorris Rodgers, Cathy",20535,112,2011,WA,5,0,2004,1,64,0.59799999,9,0,0,0,0,0,0,0,19,3,2,2,0,1,0,1,1,0,0,0,0,1,1,0,1.234172821,4
8748,"McNerney, Jerry",20702,112,2011,CA,11,1,2006,0,48,-0.224999994,53,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430965453,3
8749,"Meehan, Patrick",21168,112,2011,PA,7,0,2010,0,55,0.356000006,19,0,1,0,0,0,0,0,19,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1.064088106,1
8750,"Meeks, Gregory",29776,112,2011,NY,6,1,1998,0,88,-0.340000004,29,0,0,0,0,0,0,0,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.817988276,7
8751,"Mica, John",29331,112,2011,FL,7,0,1992,0,69,0.675999999,25,0,0,4,2,4,3,3,21,9,15,11,9,0,0,0,0,0,0,0,1,1,0,0,14.36959076,10
8752,"Michaud, Michael",20328,112,2011,ME,2,1,2002,0,55,-0.277999997,2,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444386452,5
8753,"Miller, Brad",20341,112,2011,NC,13,1,2002,0,56,-0.370999992,13,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080526076,5
8754,"Miller, Candice",20331,112,2011,MI,10,0,2002,1,72,0.625999987,15,0,1,0,0,0,0,0,12,2,3,3,0,1,1,1,1,1,0,0,0,1,0,0,1.441054583,5
8755,"Miller, George",14256,112,2011,CA,7,1,1974,0,68,-0.657000005,53,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282587796,19
8756,"Miller, Gary",29905,112,2011,CA,42,0,1998,0,62,0.629999995,53,0,1,1,1,1,1,1,14,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2.33727622,7
8757,"Miller, Jeff",20110,112,2011,FL,1,0,2001,0,80,0.81400001,25,0,0,0,0,0,0,0,17,9,9,6,4,1,0,0,0,0,0,0,1,1,0,0,5.159657001,6
8758,"Moore, Gwen",20537,112,2011,WI,4,1,2004,1,69,-0.537999988,8,0,0,0,0,0,0,0,11,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.444060951,4
8759,"Moran, James",29149,112,2011,VA,8,1,1990,0,61,-0.337000012,11,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.228157222,11
8760,"Mulvaney, Mick",21176,112,2011,SC,5,0,2010,0,55,1,6,0,1,0,0,0,0,0,43,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1.032927275,1
8761,"Murphy, Christopher",20707,112,2011,CT,5,1,2006,0,54,-0.289999992,5,0,0,0,0,0,0,0,22,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.59169209,3
8762,"Murphy, Tim",20346,112,2011,PA,18,0,2002,0,67,0.39199999,19,0,0,0,0,0,0,0,38,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.96582216,5
8763,"Myrick, Sue",29549,112,2011,NC,9,0,1994,1,69,0.783999979,13,0,1,0,0,0,0,0,31,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.526850224,9
8764,"Nadler, Jerrold",29377,112,2011,NY,8,1,1992,0,76,-0.481999993,29,0,0,0,0,0,0,0,31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.643963277,10
8765,"Napolitano, Grace",29903,112,2011,CA,38,1,1998,1,74,-0.504000008,53,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134956643,7
8766,"Neal, Richard",15616,112,2011,MA,2,1,1988,0,57,-0.467999995,10,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.25499925,12
8767,"Neugebauer, Randy",20353,112,2011,TX,19,0,2003,0,78,0.802999973,32,0,1,0,0,0,0,0,14,2,0,0,0,2,0,1,1,1,0,0,0,1,0,0,0.559668481,5
8768,"Noem, Kristi",21177,112,2011,SD,1,0,2010,1,48,0.493000001,1,0,0,0,0,0,0,0,11,3,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1.184631824,1
8769,"Norton, Eleanor",,112,2011,DC,1,1,1990,1,89,,1,0,0,0,0,0,0,0,38,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2.227994204,11
8770,"Nugent, Richard",21115,112,2011,FL,5,0,2010,0,67,0.717999995,25,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.080526076,1
8771,"Nunes, Devin",20307,112,2011,CA,21,0,2002,0,100,0.711000025,53,0,0,0,0,0,0,0,23,3,2,2,1,0,0,0,0,0,1,0,0,1,0,0,1.680340171,5
8772,"Nunnelee, Alan",21147,112,2011,MS,1,0,2010,0,55,0.588,4,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0.228167832,1
8773,"Olson, Pete",20948,112,2011,TX,22,0,2008,0,67,0.667999983,32,0,0,0,0,0,0,0,18,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.646122634,2
8774,"Olver, John",29123,112,2011,MA,1,1,1991,0,60,-0.637000024,10,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0.18790479,11
8775,"Owens, William",20957,112,2011,NY,23,1,2009,0,48,-0.178000003,29,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457060963,2
8776,"Palazzo, Steven",21148,112,2011,MS,4,0,2010,0,52,0.522000015,4,0,1,0,0,0,0,0,5,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.817988276,1
8777,"Pallone, Frank",15454,112,2011,NJ,6,1,1988,0,55,-0.573000014,13,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444386452,12
8778,"Pascrell, Bill",29741,112,2011,NJ,8,1,1996,0,63,-0.402999997,13,0,0,0,0,0,0,0,28,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.603700221,8
8779,"Pastor, Ed",29101,112,2011,AZ,4,1,1991,0,67,-0.453999996,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0.008052608,11
8780,"Paul, Ron",14290,112,2011,TX,14,0,1996,0,76,1.292999983,32,0,1,0,0,0,0,0,51,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1.41336,8
8781,"Paulsen, Erik",20924,112,2011,MN,3,0,2008,0,59,0.694000006,8,0,0,1,1,1,1,0,32,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1.561833024,2
8782,"Payne, Donald",15619,112,2011,NJ,10,1,1988,0,85,-0.419999987,13,0,0,0,0,0,0,0,10,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0.44571507,12
8783,"Pearce, Stevan",20337,112,2011,NM,2,0,2010,0,55,0.657999992,3,0,0,0,0,0,0,0,16,4,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1.027217507,1
8784,"Pelosi, Nancy",15448,112,2011,CA,8,1,1987,1,80,-0.398000002,53,0,0,0,0,0,0,0,5,0,0,0,0,2,1,2,2,0,0,0,0,0,0,1,0.212668315,13
8785,"Pence, Mike",20117,112,2011,IN,6,0,2000,0,67,0.845000029,9,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.175219685,6
8786,"Perlmutter, Ed",20705,112,2011,CO,7,1,2006,0,53,-0.286000013,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06710507,3
8787,"Peters, Gary",20923,112,2011,MI,9,1,2008,0,50,-0.272000015,15,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107368104,2
8788,"Peterson, Collin",29127,112,2011,MN,7,1,1990,0,55,-0.174999997,8,0,0,0,0,0,0,0,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.912681937,11
8789,"Petri, Thomas",14675,112,2011,WI,6,0,1979,0,71,0.776000023,8,0,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.214736208,17
8790,"Pierluisi, Pedro",,112,2011,PR,1,1,2008,0,48,,1,0,0,0,0,0,0,0,21,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.794500291,2
8791,"Pingree, Chellie",20920,112,2011,ME,1,1,2008,1,57,-0.48300001,2,0,0,0,0,0,0,0,12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.565596581,2
8792,"Pitts, Joseph",29752,112,2011,PA,16,0,1996,0,65,0.782999992,19,0,1,1,1,1,1,0,7,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1.738966823,8
8793,"Platts, Todd",20135,112,2011,PA,19,0,2000,0,72,0.483999997,19,0,1,0,0,0,0,0,6,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.311122119,6
8794,"Poe, Ted",20528,112,2011,TX,2,0,2004,0,89,0.671000004,32,0,0,0,0,0,0,0,33,4,3,2,1,1,1,1,1,1,0,0,0,1,0,0,2.216945887,4
8795,"Polis, Jared",20904,112,2011,CO,2,1,2008,0,57,-0.326999992,7,0,0,0,0,0,0,0,30,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.630542219,2
8796,"Pompeo, Mike",21136,112,2011,KS,4,0,2010,0,59,0.822000027,4,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.150315344,1
8797,"Price, David",15438,112,2011,NC,4,1,1996,0,57,-0.412,13,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.201315194,8
8798,"Posey, Bill",20909,112,2011,FL,15,0,2008,0,65,0.717000008,25,0,0,0,0,0,0,0,20,1,0,0,0,2,1,1,1,1,0,0,0,1,0,0,0.553702831,2
8799,"Price, Tom",20505,112,2011,GA,6,0,2004,0,100,0.815999985,13,0,0,0,0,0,0,0,11,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0.552175581,4
8800,"Quayle, Benjamin",21104,112,2011,AZ,3,0,2010,0,52,0.824000001,8,0,1,0,0,0,0,0,12,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.724990487,1
8801,"Quigley, Mike",20954,112,2011,IL,5,1,2009,0,71,-0.323000014,18,0,0,0,0,0,0,0,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456069082,2
8802,"Rahall, Nick",14448,112,2011,WV,3,1,1976,0,56,-0.323000014,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13421014,18
8803,"Rangel, Charles",13035,112,2011,NY,15,1,1970,0,80,-0.423000008,29,0,0,0,0,0,0,0,15,0,0,0,0,3,1,1,1,0,1,0,0,0,0,0,0.290276676,21
8804,"Reed, Tom",21101,112,2011,NY,29,0,2010,0,57,0.616999984,29,0,0,0,0,0,0,0,37,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.499261707,1
8805,"Rehberg, Denny",20125,112,2011,MT,1,0,2000,0,60,0.512000024,1,0,1,1,0,0,0,0,18,4,2,1,1,0,0,0,0,0,1,0,0,1,0,0,1.571559191,6
8806,"Reichert, David",20536,112,2011,WA,8,0,2004,0,52,0.479999989,9,0,0,0,0,0,0,0,23,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0.500391006,4
8807,"Renacci, James",21164,112,2011,OH,16,0,2010,0,52,0.665000021,18,0,0,0,0,0,0,0,9,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.525333524,1
8808,"Reyes, Silvestre",29764,112,2011,TX,16,1,1996,0,58,-0.32100001,32,0,0,0,0,0,0,0,9,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1.946899414,8
